City,Place,Ratings,Distance,Place_desc,Latitude,Longitude,Keywords,Tags,Category
Mysore,  GRS fantasy park ,4.2, 6 km  from city center , GRS Fantasy Park is a theme based amusement park and one of the favorites among the locals of Mysore. It offers some really amusing rides and activities making it a perfect spot for friends and families to hangout.  ,12.3540981,76.63381021949658,"['grs', 'fantasy', 'park', 'grs', 'fantasy', 'park', 'theme', 'based', 'amusement', 'park', 'one', 'favorites', 'among', 'locals', 'mysore', 'offers', 'really', 'amusing', 'rides', 'activities', 'making', 'perfect', 'spot', 'friends', 'families', 'hangout']","['grs', 'fantasy', 'park']",science fiction & fantasy
Mysore,  Talakadu ,4.2, 44 km  from city center ," Nestled on the banks of River Cauvery, Talakadu is town known for its sand dunes. With a rich past and heritage, the town is also quite famous among the devotees who come here for a special worship.  ",12.1919942,77.0293979,"['talakadu', 'nestled', 'banks', 'river', 'cauvery', 'talakadu', 'town', 'known', 'sand', 'dunes', 'rich', 'past', 'heritage', 'town', 'also', 'quite', 'famous', 'among', 'devotees', 'come', 'special', 'worship']","['talakadu', 'town']",nature
Mysore,  City Shopping ,3.4, 2 km  from city center ," While in Mysore, take home Mysore silk saris, Mysore sandalwood artifacts and handicrafts, incense sticks, and traditional Mysore paintings called Ganjifa paintings, that the town is known for. ",45.6892807,13.1338241,"['city', 'shopping', 'mysore', 'take', 'home', 'mysore', 'silk', 'saris', 'mysore', 'sandalwood', 'artifacts', 'handicrafts', 'incense', 'sticks', 'traditional', 'mysore', 'paintings', 'called', 'ganjifa', 'paintings', 'town', 'known']","['mysore', 'paintings']",Other
Mysore,  Folklore Museum ,3.2, 1 km  from city center ," A part of the Mysore University, the museum is home to one of the most elaborate collections of folk art, products and articles. Visit the museum to witness one of the most sprawling depictions of the state's folk art ",40.51630545,21.273487097087383,"['folklore', 'museum', 'part', 'mysore', 'university', 'museum', 'home', 'one', 'elaborate', 'collections', 'folk', 'art', 'products', 'articles', 'visit', 'museum', 'witness', 'one', 'sprawling', 'depictions', 'state', 'folk', 'art']","['museum', 'one', 'folk', 'art']",art & culture
Mysore,  Nanjangud ,3.7, 20 km  from city center , This temple town is known as the Southern Kashi. The temple is dedicated to Lord Shiva and was built during the Ganga period but renovated by the Wodeyars. Shrines dedicated to various other Gods and Goddesses are there inside the temple. ,12.1220681,76.6843409,"['nanjangud', 'temple', 'town', 'known', 'southern', 'kashi', 'temple', 'dedicated', 'lord', 'shiva', 'built', 'ganga', 'period', 'renovated', 'wodeyars', 'shrines', 'dedicated', 'various', 'gods', 'goddesses', 'inside', 'temple']","['temple', 'dedicated']",Other
Mysore,  Srikanteswara Temple ,3.2, 20 km  from city center , This temple built in the Dravidian style is dedicated to Lord Shiva and is said to have healing powers. The 125 feet tall Gopura along with the 7 gold kalash are a must see on visiting this temple. ,8.4876559,76.9429289,"['srikanteswara', 'temple', 'temple', 'built', 'dravidian', 'style', 'dedicated', 'lord', 'shiva', 'said', 'healing', 'powers', '125', 'feet', 'tall', 'gopura', 'along', '7', 'gold', 'kalash', 'must', 'see', 'visiting', 'temple']",['temple'],fashion & beauty
Chandigarh,  Sukhna Lake ,4.5, 4 km  from city center ," Sukhna Lake is a man-made lake and one of the most famous attractions in Chandigarh. With its pristine blue water, it is frequented by morning joggers and walkers. Boating, rowing, trampoline jumping and solar cruise are popular activities here. Sukhna Lake also houses Siberian ducks and cranes. ",30.74229775,76.81736855122782,"['sukhna', 'lake', 'sukhna', 'lake', 'lake', 'one', 'famous', 'attractions', 'chandigarh', 'pristine', 'blue', 'water', 'frequented', 'morning', 'joggers', 'walkers', 'boating', 'rowing', 'trampoline', 'jumping', 'solar', 'cruise', 'popular', 'activities', 'sukhna', 'lake', 'also', 'houses', 'siberian', 'ducks', 'cranes']","['sukhna', 'lake']",nature
Chandigarh,  Rock Garden ,4.6, 4 km  from city center , The Rock Garden is a massive open-air exhibition hall that displays sculptures made from urban and industrial wastes that have been designed and executed by Nek Chand. It also consists of man-made interlinked waterfalls. The popular Teej festival is also celebrated here each year. ,2.51577505,102.81258995839828,"['rock', 'garden', 'rock', 'garden', 'massive', 'exhibition', 'hall', 'displays', 'sculptures', 'made', 'urban', 'industrial', 'wastes', 'designed', 'executed', 'nek', 'chand', 'also', 'consists', 'interlinked', 'waterfalls', 'popular', 'teej', 'festival', 'also', 'celebrated', 'year']","['rock', 'garden', 'also']",Other
Chandigarh,  Elante Mall ,4.3, 4 km  from city center ," Elante Mall is the second-largest mall of Chandigarh situated in Industrial Area Phase 1. It comprises of various Indian and international brands, a food court and various cafes. ",30.70543535,76.80095559506802,"['elante', 'mall', 'elante', 'mall', 'mall', 'chandigarh', 'situated', 'industrial', 'area', 'phase', 'comprises', 'various', 'indian', 'international', 'brands', 'food', 'court', 'various', 'cafes']","['elante', 'mall', 'various']",Other
Chandigarh,  Rose Garden ,4.2, 1 km  from city center ," Located in sector 16 of Chandigarh, Rose Garden is a blooming exhibit that showcases around 825 varieties of flowers and 32,500 varieties of trees and medicinal shrubs. Also known as Zakir Hussain Rose Garden, it is quite popular among tourists and nature enthusiasts.  ",38.8974193,-77.03711315487126,"['rose', 'garden', 'located', 'sector', '16', 'chandigarh', 'rose', 'garden', 'blooming', 'exhibit', 'showcases', 'around', '825', 'varieties', 'flowers', 'varieties', 'trees', 'medicinal', 'shrubs', 'also', 'known', 'zakir', 'hussain', 'rose', 'garden', 'quite', 'popular', 'among', 'tourists', 'nature', 'enthusiasts']","['rose', 'garden', 'varieties']",Other
Chandigarh,  Government Museum and Art Gallery ,4.2, 2 km  from city center ," The Government Museum and Art Gallery is a natural history museum and an art gallery in Chandigarh. The building is typically is square of 165x165 feet. The following sections are present at the institute, other than the gallery itself - The National History Museum, the National Gallery of Portraits and the Chandigarh Architecture Museum, each with further sections of their own.  ",30.74894535,76.78743691784842,"['government', 'museum', 'art', 'gallery', 'government', 'museum', 'art', 'gallery', 'natural', 'history', 'museum', 'art', 'gallery', 'chandigarh', 'building', 'typically', 'square', '165x165', 'feet', 'following', 'sections', 'present', 'institute', 'gallery', 'national', 'history', 'museum', 'national', 'gallery', 'portraits', 'chandigarh', 'architecture', 'museum', 'sections']","['government', 'museum', 'art', 'gallery', 'history', 'chandigarh', 'sections', 'national']",art & culture
Chandigarh,  International Dolls Museum ,4.0, 1 km  from city center ," International Dolls Museum contains a wide collection of fascinating dolls and marionettes brought from countries like Germany, Denmark, Netherlands, Spain, Korea, and Russia that stand beside the huge Indian collection. ",30.7413426,76.770962,"['international', 'dolls', 'museum', 'international', 'dolls', 'museum', 'contains', 'wide', 'collection', 'fascinating', 'dolls', 'marionettes', 'brought', 'countries', 'like', 'germany', 'denmark', 'netherlands', 'spain', 'korea', 'russia', 'stand', 'beside', 'huge', 'indian', 'collection']","['international', 'dolls', 'museum', 'collection']",Other
Chandigarh,  The Capitol ,4.5, 4 km  from city center ," Housing the Legislative Assembly, the Secretariat, the High Court and the Capitol designed by Le Corbusier is another architectural marvel composed of twofold cover, which appears like an overturned umbrella. ",22.296051,114.27186563517236,"['capitol', 'housing', 'legislative', 'assembly', 'secretariat', 'high', 'court', 'capitol', 'designed', 'le', 'corbusier', 'another', 'architectural', 'marvel', 'composed', 'twofold', 'cover', 'appears', 'like', 'overturned', 'umbrella']",['capitol'],Other
Chandigarh,  Fun City ,4.3, 7 km  from city center ," Fun City is the biggest water amusement park in North India. It boasts of one activity pool, three landing pools and a wave pool, a cluster of water slides of various shapes and sizes, which makes for a delightful ride for the water lovers. ",33.7081004,73.0505992,"['fun', 'city', 'fun', 'city', 'biggest', 'water', 'amusement', 'park', 'north', 'india', 'boasts', 'one', 'activity', 'pool', 'three', 'landing', 'pools', 'wave', 'pool', 'cluster', 'water', 'slides', 'various', 'shapes', 'sizes', 'makes', 'delightful', 'ride', 'water', 'lovers']","['fun', 'city', 'water', 'pool']",Other
Chandigarh,  Garden of Silence ,4.2, 5 km  from city center ," Situated in Bhagwanpura, Chandigarh, Garden of Silence is a meditative space which houses a massive idol of Buddha. It offers a peaceful and tranquil atmosphere for meditation amidst lush green surroundings with a beautiful view of the Shivalik Ranges in the backdrop. ",30.7383363,76.82984375768824,"['garden', 'silence', 'situated', 'bhagwanpura', 'chandigarh', 'garden', 'silence', 'meditative', 'space', 'houses', 'massive', 'idol', 'buddha', 'offers', 'peaceful', 'tranquil', 'atmosphere', 'meditation', 'amidst', 'lush', 'green', 'surroundings', 'beautiful', 'view', 'shivalik', 'ranges', 'backdrop']","['garden', 'silence']",health & wellness
Chandigarh,  Terraced Garden ,4.1, 2 km  from city center , The Terraced Gardens of Chandigarh is a famous attraction in Chandigarh. Illuminated musical fountain and the well planned orchard makes this 10 acre spread in Sector 33 an ideal picnic spot. The annual Chrysanthemum show in December is a major attraction here. ,55.7830979,-4.127861912750002,"['terraced', 'garden', 'terraced', 'gardens', 'chandigarh', 'famous', 'attraction', 'chandigarh', 'illuminated', 'musical', 'fountain', 'well', 'planned', 'orchard', 'makes', '10', 'acre', 'spread', 'sector', '33', 'ideal', 'picnic', 'spot', 'annual', 'chrysanthemum', 'show', 'december', 'major', 'attraction']","['terraced', 'chandigarh', 'attraction']",Other
Chandigarh,  Mansa Devi Temple ,4.0, 8 km  from city center ," Built by Maharaja Gopal Singh, the ruler of Manimajra in 1815 AD, Mansa Devi Temple is believed to grant blessings when wished with complete devotion. The main attraction of the temple is formed by a tree around which devotees tie sacred threads to get their prayers answered.  ",29.9579268,78.1652397,"['mansa', 'devi', 'temple', 'built', 'maharaja', 'gopal', 'singh', 'ruler', 'manimajra', '1815', 'ad', 'mansa', 'devi', 'temple', 'believed', 'grant', 'blessings', 'wished', 'complete', 'devotion', 'main', 'attraction', 'temple', 'formed', 'tree', 'around', 'devotees', 'tie', 'sacred', 'threads', 'get', 'prayers', 'answered']","['mansa', 'devi', 'temple']",Other
Chandigarh,  Garden of Fragrance ,3.7, 2 km  from city center ," Garden of Fragrance as the name suggests is famous for its fragrant plants such as Mehndi, Haar Shingar, Raat ki Rani, Motia, Champa, demask rose and varieties of jasmine. The park with beautiful landscape also offers a delightful walk for its visitors. ",30.7326092,76.75651216597129,"['garden', 'fragrance', 'garden', 'fragrance', 'name', 'suggests', 'famous', 'fragrant', 'plants', 'mehndi', 'haar', 'shingar', 'raat', 'ki', 'rani', 'motia', 'champa', 'demask', 'rose', 'varieties', 'jasmine', 'park', 'beautiful', 'landscape', 'also', 'offers', 'delightful', 'walk', 'visitors']","['garden', 'fragrance']",Other
Chandigarh,  Thunder Zone ,4.0, 13 km  from city center ," Another fantasy park in the hub of the city, Thunderzone offers extensive range of exciting rides like Swinging Chairs, Octopus, Cater Pillar, Mono Junction, Columbus, Sun N Moon, Striking Cars, Baby Train, Splash, COBF Music Bob, and Wet Park. ",8.4614706,-13.1875076,"['thunder', 'zone', 'another', 'fantasy', 'park', 'hub', 'city', 'thunderzone', 'offers', 'extensive', 'range', 'exciting', 'rides', 'like', 'swinging', 'chairs', 'octopus', 'cater', 'pillar', 'mono', 'junction', 'columbus', 'sun', 'n', 'moon', 'striking', 'cars', 'baby', 'train', 'splash', 'cobf', 'music', 'bob', 'wet', 'park']",['park'],art & culture
Chandigarh,  Fateh Burj ,3.6, 11 km  from city center ," The Fateh Burj is located in Mohali, Punjab. Fateh Burj means Victory Tower and is also the tallest tower in India. It has a historical significance with the battle of Chappar Chiri between Baba Banda Bahadur Singh against Mughal emperor Wazir Khan. 
 ",30.70376855,76.66837584892288,"['fateh', 'burj', 'fateh', 'burj', 'located', 'mohali', 'punjab', 'fateh', 'burj', 'means', 'victory', 'tower', 'also', 'tallest', 'tower', 'india', 'historical', 'significance', 'battle', 'chappar', 'chiri', 'baba', 'banda', 'bahadur', 'singh', 'mughal', 'emperor', 'wazir', 'khan']","['fateh', 'burj', 'tower']",Other
Chandigarh,  Aqua Village ,4.7, 27 out of 51  places to visit in Chandigarh ," Located on the Chandigarh Kalka Road, Aqua Village is situated 25 kms from Chandigarh and is a relatively new water cum amusement park in the city. Boasting of an array of thrilling water and regular rides, this park is only open in the summer season and is a favourite hang out place for the city folks. ",-25.29831795,-57.26552278584286,"['aqua', 'village', 'located', 'chandigarh', 'kalka', 'road', 'aqua', 'village', 'situated', '25', 'kms', 'chandigarh', 'relatively', 'new', 'water', 'cum', 'amusement', 'park', 'city', 'boasting', 'array', 'thrilling', 'water', 'regular', 'rides', 'park', 'open', 'summer', 'season', 'favourite', 'hang', 'place', 'city', 'folks']","['aqua', 'village', 'chandigarh', 'water', 'park', 'city']",Other
Chandigarh,  Leisure Valley ,4.2, 2 km  from city center ," Wound with a bouquet of gardens beginning from Sector 1, through Sector 23 to Sector 3, the leisure valley is best known for the Chandigarh carnival. ",28.46915145,77.06478245504064,"['leisure', 'valley', 'wound', 'bouquet', 'gardens', 'beginning', 'sector', '1', 'sector', '23', 'sector', '3', 'leisure', 'valley', 'best', 'known', 'chandigarh', 'carnival']","['leisure', 'valley', 'sector']",nature
